ID	Labels	InitialLabels
4741	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4099	Neutral	Neutral
5678	Neutral	Neutral
6262	Sadness	Neutral
4487	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5495	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5890	Neutral	Neutral
5571	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5362	Neutral	Neutral
6536	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5367	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6556	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5256	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4168	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4924	Neutral	Neutral
4443	Neutral	Neutral
4501	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4835	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5149	Neutral	Neutral
6116	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5674	Sadness	Neutral
4544	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4590	Neutral	Neutral
4955	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5858	Joy	Neutral
5100	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6157	Neutral	Neutral
6585	Neutral	Neutral
5098	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6286	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5143	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6002	Neutral	Neutral
5159	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5334	Neutral	Neutral
4904	Neutral	Neutral
4382	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6225	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6192	Neutral	Neutral
5777	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6005	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6172	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5227	Neutral	Neutral
4673	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6063	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5497	Neutral	Neutral
5776	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6482	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4968	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4129	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5550	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6565	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5119	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5463	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4143	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4926	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4484	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6444	Sadness	Neutral
4702	Neutral	Neutral
6190	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5634	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4107	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5753	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4162	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5011	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6124	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5375	Neutral	Neutral
4158	Neutral	Neutral
4589	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4719	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4946	Neutral	Neutral
4249	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6523	Neutral	Neutral
5346	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5692	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4368	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4831	Neutral	Neutral
5142	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4148	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4353	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4804	Neutral	Neutral
4475	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4522	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4187	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4155	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5554	Sadness	Neutral
4489	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5549	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5734	Neutral	Neutral
5298	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5010	Joy	Neutral
6325	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6191	Sadness	Neutral
4885	Neutral	Neutral
5720	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5850	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5088	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4429	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6231	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5272	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5007	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5813	Joy	Neutral
6200	Neutral	Neutral
4651	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6586	Neutral	Neutral
6194	Neutral	Neutral
5617	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6011	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4605	Neutral	Neutral
5963	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4520	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4451	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6075	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6104	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6553	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5321	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5107	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5071	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5769	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4196	Neutral	Neutral
4276	Sadness	Neutral
5485	Neutral	Neutral
5884	Neutral	Neutral
5742	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5693	Neutral	Neutral
5700	Neutral	Neutral
6091	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6164	Neutral	Neutral
4088	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6551	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4177	Neutral	Neutral
5968	Neutral	Neutral
5418	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6329	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6168	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5928	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4902	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4927	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6207	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4387	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4959	Neutral	Neutral
6285	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4125	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4643	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4550	Anger	Neutral
5991	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4330	Neutral	Neutral
4780	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4400	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5290	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4991	Neutral	Neutral
5144	Neutral	Neutral
4889	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5650	Neutral	Neutral
5846	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5434	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5783	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4169	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4338	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4218	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4748	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5875	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5333	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5583	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6455	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5403	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4348	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5819	Neutral	Neutral
5216	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5621	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4610	Neutral	Neutral
4696	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5265	Neutral	Neutral
6247	Neutral	Neutral
5400	Neutral	Neutral
4625	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4524	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4132	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4746	Neutral	Neutral
5735	Neutral	Neutral
5787	Joy	Neutral
5580	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5785	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6540	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5268	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4949	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5319	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4912	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4319	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4164	Neutral	Neutral
4402	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6433	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
32	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
294	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
760	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
248	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
770	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
803	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
744	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
866	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1318	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
149	Neutral	Neutral
1073	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1013	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
731	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
656	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
217	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
469	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
979	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1308	Neutral	Neutral
1032	Neutral	Neutral
92	Joy	Neutral
312	Neutral	Neutral
1233	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
558	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
936	Neutral	Neutral
1217	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
730	Neutral	Neutral
1135	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
432	Neutral	Neutral
1116	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
373	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1263	Neutral	Neutral
2458	Neutral	Neutral
2267	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2826	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2332	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2900	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2078	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
1532	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2547	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2631	Neutral	Neutral
3050	Neutral	Neutral
1669	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
2682	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3945	Neutral	Neutral
3924	Neutral	Neutral
3389	Neutral	Neutral
3515	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3966	Neutral	Neutral
3786	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3717	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3998	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3636	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3616	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3359	Neutral	Neutral
3495	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3607	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3846	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3752	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3627	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3879	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3641	Neutral	Neutral
3528	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3780	Neutral	Neutral
3438	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3549	Neutral	Neutral
3765	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3675	Neutral	Neutral
3631	Anger	Neutral
3935	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3377	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3792	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3711	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3979	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3789	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3946	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
3567	Neutral	Neutral
3984	Neutral	Neutral
5338	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6471	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4202	Neutral	Neutral
5721	Anger	Neutral
6499	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5624	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5101	Neutral	Neutral
4102	Neutral	Neutral
6339	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
5176	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6490	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
4786	Neutral	Neutral
5532	Neutral	Neutral
11748	Neutral	Neutral
11954	Neutral	Neutral
9457	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8113	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11519	Neutral	Neutral
7261	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12272	Neutral	Neutral
11037	Neutral	Neutral
7183	Neutral	Neutral
11308	Neutral	Neutral
12244	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7057	Joy	Neutral
12348	Neutral	Neutral
7483	Neutral	Neutral
10670	Fear	Neutral
8780	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12378	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9052	Neutral	Neutral
9802	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7105	Neutral	Neutral
10209	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6709	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6846	Neutral	Neutral
9854	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9814	Neutral	Neutral
11531	Neutral	Neutral
9647	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7937	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9205	Neutral	Neutral
9344	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6776	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7697	Neutral	Neutral
9269	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9194	Neutral	Neutral
7521	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9977	Neutral	Neutral
7090	Neutral	Neutral
8060	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7049	Neutral	Neutral
10250	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9421	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6595	Neutral	Neutral
12418	Neutral	Neutral
10652	Neutral	Neutral
11897	Neutral	Neutral
10414	Neutral	Neutral
8881	Neutral	Neutral
8362	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10283	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9316	Neutral	Neutral
12604	Neutral	Neutral
7881	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12727	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8142	Joy	Neutral
9712	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10846	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6842	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11782	Neutral	Neutral
7497	Neutral	Neutral
11677	Neutral	Neutral
9295	Neutral	Neutral
8852	Neutral	Neutral
10112	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8510	Neutral	Neutral
8935	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11018	Neutral	Neutral
10738	Neutral	Neutral
9034	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10416	Joy	Neutral
12066	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7988	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8181	Neutral	Neutral
8482	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10262	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7710	Neutral	Neutral
8420	Neutral	Neutral
8805	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9947	Neutral	Neutral
6872	Neutral	Neutral
8865	Neutral	Neutral
10421	Neutral	Neutral
11049	Neutral	Neutral
10721	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10076	Sadness	Neutral
9196	Neutral	Neutral
7369	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7798	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7606	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9897	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9313	Neutral	Neutral
10441	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11287	Neutral	Neutral
8454	Neutral	Neutral
8497	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10257	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8613	Neutral	Neutral
7202	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6664	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11266	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10101	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11985	Neutral	Neutral
12300	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11569	Neutral	Neutral
10315	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12084	Neutral	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9317	Neutral	Neutral
8810	Neutral	Neutral
9075	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8072	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8486	Neutral	Neutral
11080	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9118	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12211	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11673	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11234	Neutral	Neutral
11991	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11940	Neutral	Neutral
11894	Neutral	Neutral
7465	Neutral	Neutral
7110	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9382	Neutral	Neutral
10736	Neutral	Neutral
7470	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9053	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10479	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10801	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9872	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12687	Neutral	Neutral
6998	Neutral	Neutral
6782	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9816	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9650	Neutral	Neutral
9312	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10004	Neutral	Neutral
10461	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11160	Neutral	Neutral
9636	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9890	Neutral	Neutral
6799	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8009	Neutral	Neutral
8612	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10955	Neutral	Neutral
7903	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9229	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6805	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7021	Neutral	Neutral
7819	Neutral	Neutral
9482	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7000	Neutral	Neutral
7008	Neutral	Neutral
9817	Neutral	Neutral
8389	Neutral	Neutral
10976	Neutral	Neutral
9130	Sadness	Neutral
11516	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7272	Neutral	Neutral
6694	Neutral	Neutral
11865	Neutral	Neutral
8033	Neutral	Neutral
12816	Neutral	Neutral
8243	Neutral	Neutral
12820	Anger	Neutral
7814	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8672	Neutral	Neutral
9018	Neutral	Neutral
11138	Neutral	Neutral
12260	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8906	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10767	Neutral	Neutral
9491	Neutral	Neutral
9522	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10102	Neutral	Neutral
10221	Neutral	Neutral
8771	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6930	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7379	Neutral	Neutral
10786	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11599	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9520	Sadness	Neutral
7754	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12442	Neutral	Neutral
10659	Neutral	Neutral
9025	Neutral	Neutral
10117	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8029	Neutral	Neutral
8163	Neutral	Neutral
11505	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8129	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9099	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8327	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9461	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9772	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10863	Neutral	Neutral
8517	Joy	Neutral
7446	Neutral	Neutral
7977	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7866	Neutral	Neutral
9594	Sadness	Neutral
8168	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7690	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6957	Love	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10218	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12735	Neutral	Neutral
11682	Anger	Neutral
10065	Sadness	Neutral
8019	Neutral	Neutral
8096	Sadness	Neutral
7525	Neutral	Neutral
11228	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11913	Neutral	Neutral
7883	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7578	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9122	Neutral	Neutral
8756	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11886	Neutral	Neutral
11074	Neutral	Neutral
12696	Neutral	Neutral
10600	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8922	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7416	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11275	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
7517	Sadness	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8492	Neutral	Neutral
9694	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
11044	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10617	Fear	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
10773	Neutral	Neutral
6865	Joy	Neutral
10174	Neutral	Neutral
10276	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
12162	Neutral	Neutral
9424	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6666	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
8875	Joy	Neutral
9496	Neutral	Neutral
8535	Joy	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
6715	Anger	ONLY_CHECKED_ONCE_NO_INITIAL_LABEL
9602	Neutral	Neutral
8556	Joy	Neutral
